Speed,instance,QS phase,intercept,stiffness,MSE,R2,inverted
Subject37,0.876267,CP,-0.015,-0.482,0.0,0.757,False
Subject37,0.876267,ERP,0.12,2.775,0.0,0.994,False
Subject37,0.876267,LRP,-0.098,4.137,0.0,0.997,False
Subject37,0.876267,DP,0.356,2.709,0.003,0.987,False
Subject37,1.309212,CP,-0.054,0.247,0.0,0.809,False
Subject37,1.309212,ERP,-0.017,0.969,0.0,0.994,False
Subject37,1.309212,LRP,-0.541,5.489,0.001,0.995,False
Subject37,1.309212,DP,0.723,2.205,0.0,0.999,False
Subject37,1.312175,CP,-0.046,0.022,0.0,0.009,False
Subject37,1.312175,ERP,0.142,2.751,0.0,0.989,False
Subject37,1.312175,LRP,-0.028,5.968,0.0,0.996,False
Subject37,1.312175,DP,0.867,2.29,0.0,0.999,False
Subject38,0.629692,CP,-0.027,0.209,0.0,0.778,False
Subject38,0.629692,ERP,0.041,5.309,0.016,0.885,False
Subject38,0.629692,LRP,0.019,0.116,0.0,0.971,True
Subject38,0.629692,DP,0.765,3.136,0.002,0.991,False
Subject38,1.033958,CP,-0.022,0.323,0.0,0.929,False
Subject38,1.033958,ERP,0.024,1.663,0.0,0.964,False
Subject38,1.033958,LRP,-0.535,8.555,0.002,0.981,False
Subject38,1.033958,DP,0.882,1.898,0.001,0.996,False
Subject38,1.0440909999999999,CP,-0.004,0.12,0.0,0.152,True
Subject38,1.0440909999999999,ERP,-0.062,2.339,0.004,0.873,False
Subject38,1.0440909999999999,LRP,-1.204,8.707,0.0,0.998,False
Subject38,1.0440909999999999,DP,0.662,2.218,0.0,0.999,False
Subject38,1.151997,CP,-0.003,0.224,0.0,0.184,True
Subject38,1.151997,ERP,-0.111,4.375,0.023,0.817,False
Subject38,1.151997,LRP,0.147,0.042,0.0,0.629,True
Subject38,1.151997,DP,0.737,2.356,0.003,0.985,False
Subject38,1.2286569999999999,CP,-0.043,0.223,0.0,0.775,False
Subject38,1.2286569999999999,ERP,0.024,1.733,0.0,0.971,False
Subject38,1.2286569999999999,LRP,-0.415,7.704,0.0,0.997,False
Subject38,1.2286569999999999,DP,0.829,2.051,0.0,0.999,False
Subject38,1.2534020000000001,CP,-0.05,0.25,0.0,0.767,False
Subject38,1.2534020000000001,ERP,-0.081,5.116,0.024,0.877,False
Subject38,1.2534020000000001,LRP,0.826,2.085,0.001,0.996,False
Subject38,1.2534020000000001,DP,-0.007,-0.107,0.0,0.542,False
Subject38,1.373417,CP,-0.02,-0.205,0.0,0.091,True
Subject38,1.373417,ERP,0.046,2.246,0.0,0.991,False
Subject38,1.373417,LRP,-0.783,9.18,0.0,0.998,False
Subject38,1.373417,DP,0.864,1.698,0.0,0.999,False
Subject38,1.461695,CP,-0.055,0.024,0.0,0.007,False
Subject38,1.461695,ERP,0.071,2.124,0.0,0.986,False
Subject38,1.461695,LRP,-0.415,6.987,0.001,0.986,False
Subject38,1.461695,DP,0.849,1.804,0.001,0.995,False
Subject38,1.467814,CP,-0.011,-0.384,0.0,0.812,True
Subject38,1.467814,ERP,0.127,2.688,0.001,0.976,False
Subject38,1.467814,LRP,0.164,0.033,0.0,0.924,True
Subject38,1.467814,DP,0.809,2.038,0.0,0.998,False
Subject39,0.9080799999999999,CP,-0.078,0.943,0.0,0.983,False
Subject39,0.9080799999999999,ERP,-0.037,2.074,0.002,0.914,False
Subject39,0.9080799999999999,LRP,-1.047,9.777,0.0,0.997,False
Subject39,0.9080799999999999,DP,0.863,2.026,0.005,0.976,False
Subject39,0.910985,CP,-0.084,0.885,0.0,0.933,False
Subject39,0.910985,ERP,-0.11,4.579,0.018,0.911,False
Subject39,0.910985,LRP,0.503,3.152,0.006,0.969,False
Subject39,0.910985,DP,-0.0,-0.068,0.0,0.49,False
Subject39,0.97283,CP,0.02,0.484,0.0,0.727,True
Subject39,0.97283,ERP,-0.104,2.076,0.004,0.888,False
Subject39,0.97283,LRP,-1.078,6.449,0.0,0.987,False
Subject39,0.97283,DP,0.568,1.592,0.002,0.984,False
Subject39,1.152041,CP,0.023,0.339,0.0,0.955,True
Subject39,1.152041,ERP,-0.156,5.553,0.015,0.922,False
Subject39,1.152041,LRP,1.667,-2.477,0.0,0.961,False
Subject39,1.152041,DP,1.041,1.743,0.004,0.981,False
Subject39,1.1696950000000002,CP,-0.099,1.236,0.0,0.975,False
Subject39,1.1696950000000002,ERP,0.013,5.98,0.014,0.928,False
Subject39,1.1696950000000002,LRP,1.025,1.744,0.005,0.975,False
Subject39,1.1696950000000002,DP,-0.012,-0.025,0.0,0.527,False
Subject39,1.403827,CP,0.036,0.342,0.0,0.806,True
Subject39,1.403827,ERP,-0.117,2.673,0.001,0.968,False
Subject39,1.403827,LRP,-1.121,9.431,0.0,0.995,False
Subject39,1.403827,DP,0.902,2.075,0.003,0.983,False
Subject39,1.4218629999999999,CP,0.001,0.016,0.0,0.102,True
Subject39,1.4218629999999999,ERP,-0.154,1.997,0.0,0.98,False
Subject39,1.4218629999999999,LRP,-1.361,7.93,0.001,0.969,False
Subject39,1.4218629999999999,DP,0.805,1.394,0.01,0.932,False
Subject39,1.501644,CP,-0.117,1.36,0.0,0.902,False
Subject39,1.501644,ERP,-0.101,2.267,0.001,0.967,False
Subject39,1.501644,LRP,-0.817,9.247,0.001,0.989,False
Subject39,1.501644,DP,0.931,1.75,0.0,0.998,False
Subject39,1.562495,CP,0.002,0.015,0.0,0.262,True
Subject39,1.562495,ERP,-0.234,2.321,0.002,0.94,False
Subject39,1.562495,LRP,-1.331,8.918,0.001,0.986,False
Subject39,1.562495,DP,0.861,1.735,0.001,0.995,False
Subject40,1.003695,CP,0.007,0.347,0.0,0.229,True
Subject40,1.003695,ERP,0.111,6.869,0.008,0.909,False
Subject40,1.003695,LRP,0.843,0.457,0.0,0.307,False
Subject40,1.003695,DP,0.749,2.484,0.0,0.999,False
Subject40,1.047635,CP,-0.094,0.059,0.0,0.114,False
Subject40,1.047635,ERP,1.32,5.459,0.0,0.988,False
Subject40,1.047635,LRP,1.351,5.581,0.001,0.979,False
Subject40,1.047635,DP,1.119,2.153,0.003,0.966,False
Subject40,1.238494,CP,-0.068,0.037,0.0,0.019,False
Subject40,1.238494,ERP,0.135,1.855,0.0,0.99,False
Subject40,1.238494,LRP,-0.227,5.347,0.001,0.979,False
Subject40,1.238494,DP,0.724,1.315,0.0,0.998,False
Subject40,1.279419,CP,0.037,0.462,0.0,0.55,True
Subject40,1.279419,ERP,-0.07,1.741,0.0,0.975,False
Subject40,1.279419,LRP,-0.643,5.711,0.0,0.995,False
Subject40,1.279419,DP,0.483,1.604,0.0,0.998,False
Subject40,1.329057,CP,-0.08,-0.684,0.0,0.708,False
Subject40,1.329057,ERP,0.434,5.419,0.002,0.98,False
Subject40,1.329057,LRP,0.873,1.195,0.0,0.949,False
Subject40,1.329057,DP,0.93,1.864,0.0,0.993,False
Subject40,1.3322370000000001,CP,-0.001,0.113,0.0,0.035,True
Subject40,1.3322370000000001,ERP,0.02,3.748,0.001,0.982,False
Subject40,1.3322370000000001,LRP,1.186,-2.204,0.001,0.597,False
Subject40,1.3322370000000001,DP,0.726,1.611,0.0,0.998,False
Subject40,1.470919,CP,-0.068,0.061,0.0,0.027,False
Subject40,1.470919,ERP,0.076,2.802,0.0,0.995,False
Subject40,1.470919,LRP,-0.511,8.901,0.002,0.945,False
Subject40,1.470919,DP,0.779,1.583,0.001,0.991,False
Subject40,1.48807,CP,-0.04,-0.887,0.0,0.769,False
Subject40,1.48807,ERP,0.247,2.881,0.0,0.984,False
Subject40,1.48807,LRP,-0.069,6.102,0.001,0.894,False
Subject40,1.48807,DP,0.715,1.692,0.001,0.992,False
Subject40,1.5162200000000001,CP,-0.053,-0.244,0.0,0.802,True
Subject40,1.5162200000000001,ERP,0.147,4.899,0.001,0.987,False
Subject40,1.5162200000000001,LRP,0.875,-0.079,0.001,0.006,False
Subject40,1.5162200000000001,DP,0.742,2.319,0.0,0.995,False
Subject41,1.087632,CP,-0.033,-0.219,0.0,0.474,False
Subject41,1.087632,ERP,0.088,1.982,0.0,0.993,False
Subject41,1.087632,LRP,-0.089,4.128,0.001,0.99,False
Subject41,1.087632,DP,0.474,2.63,0.0,0.999,False
Subject41,1.096482,CP,0.001,0.151,0.0,0.057,True
Subject41,1.096482,ERP,-0.007,3.348,0.001,0.972,False
Subject41,1.096482,LRP,-0.521,8.381,0.002,0.89,False
Subject41,1.096482,DP,0.554,2.297,0.0,0.999,False
Subject41,1.1020889999999999,CP,-0.048,-0.804,0.0,0.753,False
Subject41,1.1020889999999999,ERP,0.393,5.391,0.0,0.993,False
Subject41,1.1020889999999999,LRP,0.435,3.418,0.001,0.984,False
Subject41,1.1020889999999999,DP,0.666,2.742,0.0,0.999,False
Subject41,1.137268,CP,-0.056,0.065,0.0,0.074,False
Subject41,1.137268,ERP,0.038,1.609,0.0,0.995,False
Subject41,1.137268,LRP,-0.105,3.775,0.003,0.947,False
Subject41,1.137268,DP,0.439,2.036,0.001,0.995,False
Subject41,1.163997,CP,-0.048,-0.679,0.0,0.764,False
Subject41,1.163997,ERP,0.358,3.466,0.0,0.994,False
Subject41,1.163997,LRP,0.35,4.319,0.0,0.997,False
Subject41,1.163997,DP,0.797,2.1,0.0,0.997,False
Subject41,1.180595,CP,-0.053,0.854,0.0,0.987,False
Subject41,1.180595,ERP,-0.068,0.976,0.0,0.949,False
Subject41,1.180595,LRP,-0.647,4.849,0.001,0.986,False
Subject41,1.180595,DP,0.581,1.87,0.003,0.979,False
Subject41,1.290859,CP,-0.048,-0.177,0.0,0.383,False
Subject41,1.290859,ERP,0.091,1.773,0.0,0.982,False
Subject41,1.290859,LRP,0.055,3.505,0.001,0.989,False
Subject41,1.290859,DP,0.531,2.152,0.001,0.994,False
Subject41,1.3726770000000001,CP,-0.038,-0.154,0.0,0.433,False
Subject41,1.3726770000000001,ERP,0.04,1.258,0.0,0.993,False
Subject41,1.3726770000000001,LRP,-0.251,3.832,0.001,0.991,False
Subject41,1.3726770000000001,DP,0.532,2.318,0.003,0.98,False
Subject41,1.3896870000000001,CP,-0.014,-0.042,0.0,0.008,True
Subject41,1.3896870000000001,ERP,-0.033,3.115,0.005,0.881,False
Subject41,1.3896870000000001,LRP,0.192,3.193,0.0,0.994,False
Subject41,1.3896870000000001,DP,0.555,2.064,0.0,0.997,False
Subject41,1.405283,CP,-0.04,-0.835,0.0,0.819,False
Subject41,1.405283,ERP,0.229,4.37,0.003,0.974,False
Subject41,1.405283,LRP,0.759,2.479,0.001,0.989,False
Subject41,1.405283,DP,-0.018,-0.366,0.001,0.613,False
Subject41,1.412194,CP,-0.083,0.403,0.0,0.927,False
Subject41,1.412194,ERP,-0.021,1.306,0.0,0.989,False
Subject41,1.412194,LRP,-0.239,3.389,0.0,0.997,False
Subject41,1.412194,DP,0.412,2.093,0.003,0.979,False
Subject41,1.421837,CP,-0.094,0.513,0.0,0.851,False
Subject41,1.421837,ERP,-0.024,2.402,0.0,0.987,False
Subject41,1.421837,LRP,0.007,3.182,0.001,0.989,False
Subject41,1.421837,DP,0.447,2.183,0.001,0.993,False
Subject41,1.4242219999999999,CP,-0.046,-0.112,0.0,0.245,False
Subject41,1.4242219999999999,ERP,-0.024,3.154,0.011,0.899,False
Subject41,1.4242219999999999,LRP,0.581,2.257,0.003,0.974,False
Subject41,1.4242219999999999,DP,0.018,-0.474,0.001,0.661,False
Subject41,1.430031,CP,0.023,0.396,0.0,0.377,True
Subject41,1.430031,ERP,-0.128,2.504,0.004,0.964,False
Subject41,1.430031,LRP,0.369,1.955,0.004,0.971,False
Subject41,1.430031,DP,0.013,-0.567,0.0,0.679,False
Subject41,1.443926,CP,-0.047,-0.227,0.0,0.474,False
Subject41,1.443926,ERP,0.069,1.422,0.0,0.992,False
Subject41,1.443926,LRP,-0.202,3.958,0.0,0.999,False
Subject41,1.443926,DP,0.557,1.952,0.001,0.994,False
Subject41,1.718495,CP,-0.066,-0.651,0.0,0.755,False
Subject41,1.718495,ERP,0.159,2.213,0.0,0.969,False
Subject41,1.718495,LRP,-0.045,4.719,0.0,0.997,False
Subject41,1.718495,DP,0.811,1.94,0.002,0.982,False
Subject42,0.8432430000000001,CP,-0.029,-0.166,0.0,0.583,False
Subject42,0.8432430000000001,ERP,0.038,1.851,0.001,0.973,False
Subject42,0.8432430000000001,LRP,-0.439,5.081,0.0,0.976,False
Subject42,0.8432430000000001,DP,0.554,1.683,0.002,0.979,False
Subject42,0.8904059999999999,CP,0.004,0.37,0.0,0.55,True
Subject42,0.8904059999999999,ERP,-0.037,0.612,0.0,0.987,False
Subject42,0.8904059999999999,LRP,-1.413,6.828,0.003,0.867,False
Subject42,0.8904059999999999,DP,0.515,1.319,0.006,0.923,False
Subject42,0.9328989999999999,CP,-0.053,0.229,0.0,0.335,False
Subject42,0.9328989999999999,ERP,0.096,2.851,0.0,0.998,False
Subject42,0.9328989999999999,LRP,-0.368,5.732,0.0,0.985,False
Subject42,0.9328989999999999,DP,0.698,1.479,0.001,0.987,False
Subject42,0.941185,CP,0.02,0.424,0.0,0.428,True
Subject42,0.941185,ERP,-0.023,1.934,0.0,0.989,False
Subject42,0.941185,LRP,-0.639,4.783,0.0,0.998,False
Subject42,0.941185,DP,0.507,1.569,0.0,0.998,False
Subject42,1.2035850000000001,CP,-0.082,0.127,0.0,0.488,False
Subject42,1.2035850000000001,ERP,0.018,1.912,0.0,0.954,False
Subject42,1.2035850000000001,LRP,-0.01,4.739,0.001,0.988,False
Subject42,1.2035850000000001,DP,0.727,1.557,0.002,0.977,False
Subject42,1.270756,CP,-0.004,-0.998,0.0,0.922,False
Subject42,1.270756,ERP,0.246,3.349,0.014,0.796,False
Subject42,1.270756,LRP,0.862,1.568,0.001,0.994,False
Subject42,1.270756,DP,-0.017,-0.086,0.0,0.499,False
Subject42,1.284592,CP,-0.009,0.063,0.0,0.01,True
Subject42,1.284592,ERP,-0.02,2.064,0.001,0.951,False
Subject42,1.284592,LRP,0.111,0.017,0.0,0.598,True
Subject42,1.284592,DP,0.779,1.536,0.002,0.982,False
Subject42,1.298604,CP,-0.047,-0.371,0.0,0.674,False
Subject42,1.298604,ERP,0.029,0.827,0.0,0.959,False
Subject42,1.298604,LRP,-0.822,8.665,0.001,0.992,False
Subject42,1.298604,DP,0.767,1.84,0.001,0.989,False
Subject42,1.309221,CP,-0.019,-0.303,0.0,0.457,True
Subject42,1.309221,ERP,0.036,1.756,0.0,0.964,False
Subject42,1.309221,LRP,-1.326,13.086,0.0,0.989,False
Subject42,1.309221,DP,0.818,1.618,0.001,0.986,False
Subject42,1.325858,CP,-0.005,0.122,0.0,0.029,True
Subject42,1.325858,ERP,-0.047,1.025,0.0,0.943,False
Subject42,1.325858,LRP,-1.581,11.521,0.001,0.955,False
Subject42,1.325858,DP,0.675,1.277,0.006,0.922,False
Subject42,1.3444180000000001,CP,0.0,-0.001,0.0,0.039,True
Subject42,1.3444180000000001,ERP,-0.071,2.174,0.001,0.955,False
Subject42,1.3444180000000001,LRP,0.146,0.039,0.0,0.963,True
Subject42,1.3444180000000001,DP,0.759,1.338,0.002,0.977,False
Subject42,1.345768,CP,0.001,-0.111,0.0,0.915,False
Subject42,1.345768,ERP,0.054,1.672,0.002,0.919,False
Subject42,1.345768,LRP,2.273,-5.832,0.003,0.676,False
Subject42,1.345768,DP,0.662,1.629,0.001,0.987,False
Subject42,1.361919,CP,-0.003,0.112,0.0,0.029,True
Subject42,1.361919,ERP,-0.045,0.987,0.0,0.976,False
Subject42,1.361919,LRP,-0.759,8.082,0.0,0.998,False
Subject42,1.361919,DP,0.721,1.277,0.004,0.959,False
Subject42,1.483067,CP,0.0,0.003,0.0,0.063,True
Subject42,1.483067,ERP,0.054,0.996,0.0,0.929,False
Subject42,1.483067,LRP,-1.619,9.753,0.004,0.932,False
Subject42,1.483067,DP,0.733,1.777,0.004,0.96,False
Subject42,1.509973,CP,0.001,0.066,0.0,0.106,True
Subject42,1.509973,ERP,-0.065,0.82,0.0,0.916,False
Subject42,1.509973,LRP,0.174,0.046,0.0,0.998,True
Subject42,1.509973,DP,0.715,1.25,0.004,0.956,False
Subject42,1.510866,CP,-0.035,-0.486,0.0,0.463,True
Subject42,1.510866,ERP,0.044,1.474,0.0,0.959,False
Subject42,1.510866,LRP,-1.832,18.016,0.006,0.914,False
Subject42,1.510866,DP,1.0,1.832,0.004,0.963,False
Subject43,0.759167,CP,-0.001,-0.015,0.0,0.211,True
Subject43,0.759167,ERP,0.029,1.805,0.0,0.992,False
Subject43,0.759167,LRP,-0.206,3.315,0.0,0.996,False
Subject43,0.759167,DP,0.269,2.251,0.001,0.993,False
Subject43,0.792723,CP,-0.026,0.019,0.0,0.078,False
Subject43,0.792723,ERP,0.037,0.803,0.0,0.968,False
Subject43,0.792723,LRP,-0.258,3.789,0.0,0.998,False
Subject43,0.792723,DP,0.292,2.432,0.001,0.991,False
Subject43,0.8542549999999999,CP,-0.001,-0.015,0.0,0.147,True
Subject43,0.8542549999999999,ERP,0.031,1.197,0.0,0.99,False
Subject43,0.8542549999999999,LRP,-0.556,4.06,0.0,0.999,False
Subject43,0.8542549999999999,DP,-0.185,3.322,0.001,0.989,False
Subject43,0.939599,CP,-0.036,-0.131,0.0,0.601,False
Subject43,0.939599,ERP,0.038,1.278,0.0,0.984,False
Subject43,0.939599,LRP,-0.325,3.798,0.001,0.988,False
Subject43,0.939599,DP,0.045,2.79,0.0,0.996,False
Subject43,0.9758450000000001,CP,0.001,0.193,0.0,0.261,True
Subject43,0.9758450000000001,ERP,-0.047,0.847,0.0,0.975,False
Subject43,0.9758450000000001,LRP,-0.91,4.579,0.001,0.973,False
Subject43,0.9758450000000001,DP,0.36,1.669,0.002,0.982,False
Subject43,1.016334,CP,-0.077,0.388,0.0,0.966,False
Subject43,1.016334,ERP,-0.023,2.69,0.005,0.936,False
Subject43,1.016334,LRP,1.564,-3.655,0.001,0.786,False
Subject43,1.016334,DP,0.671,1.715,0.0,0.994,False
Subject43,1.0336,CP,-0.061,0.399,0.0,0.886,False
Subject43,1.0336,ERP,-0.003,1.96,0.0,0.986,False
Subject43,1.0336,LRP,-0.362,4.814,0.0,0.989,False
Subject43,1.0336,DP,0.454,2.087,0.001,0.99,False
Subject43,1.063444,CP,-0.004,-0.019,0.0,0.029,True
Subject43,1.063444,ERP,-0.017,1.024,0.0,0.981,False
Subject43,1.063444,LRP,-0.743,4.159,0.001,0.984,False
Subject43,1.063444,DP,0.368,1.748,0.001,0.991,False
Subject43,1.0763040000000001,CP,-0.048,0.102,0.0,0.409,False
Subject43,1.0763040000000001,ERP,0.055,0.93,0.0,0.948,False
Subject43,1.0763040000000001,LRP,-0.545,5.639,0.0,0.999,False
Subject43,1.0763040000000001,DP,0.624,1.465,0.003,0.96,False
Subject43,1.111629,CP,-0.0,0.063,0.0,0.116,True
Subject43,1.111629,ERP,-0.11,1.042,0.003,0.829,False
Subject43,1.111629,LRP,-2.611,9.6,0.001,0.958,False
Subject43,1.111629,DP,0.273,1.905,0.001,0.991,False
Subject43,1.43331,CP,-0.04,1.361,0.001,0.947,False
Subject43,1.43331,ERP,-1.969,8.572,0.001,0.896,False
Subject43,1.43331,LRP,1.375,-1.466,0.001,0.489,False
Subject43,1.43331,DP,0.434,2.524,0.001,0.983,False
Subject43,1.453168,CP,-0.002,-0.025,0.0,0.111,True
Subject43,1.453168,ERP,0.002,0.828,0.0,0.929,False
Subject43,1.453168,LRP,-2.566,11.039,0.0,0.991,False
Subject43,1.453168,DP,0.469,1.943,0.003,0.963,False
Subject43,1.459819,CP,-0.07,-0.554,0.0,0.709,False
Subject43,1.459819,ERP,0.137,2.435,0.0,0.991,False
Subject43,1.459819,LRP,1.051,-5.13,0.0,0.946,False
Subject43,1.459819,DP,0.818,1.407,0.004,0.926,False
Subject43,1.464444,CP,-0.001,-0.029,0.0,0.08,True
Subject43,1.464444,ERP,-0.125,1.646,0.0,0.966,False
Subject43,1.464444,LRP,-1.53,11.13,0.007,0.83,False
Subject43,1.464444,DP,0.601,1.77,0.002,0.975,False
Subject43,1.522951,CP,-0.006,0.995,0.0,0.982,False
Subject43,1.522951,ERP,1.511,-3.106,0.0,0.995,False
Subject43,1.522951,LRP,0.649,1.621,0.004,0.931,False
Subject43,1.522951,DP,-0.087,-1.057,0.001,0.781,False
Subject43,1.5492860000000002,CP,-0.013,-0.074,0.0,0.025,True
Subject43,1.5492860000000002,ERP,-0.017,1.412,0.0,0.974,False
Subject43,1.5492860000000002,LRP,-1.083,13.019,0.013,0.759,False
Subject43,1.5492860000000002,DP,0.775,1.671,0.001,0.987,False
Subject44,0.917493,CP,-0.046,0.362,0.0,0.96,False
Subject44,0.917493,ERP,0.033,2.761,0.006,0.938,False
Subject44,0.917493,LRP,-0.183,5.027,0.006,0.633,False
Subject44,0.917493,DP,0.515,1.703,0.013,0.924,False
Subject44,0.9386709999999999,CP,-0.04,0.255,0.0,0.948,False
Subject44,0.9386709999999999,ERP,0.072,1.852,0.0,0.987,False
Subject44,0.9386709999999999,LRP,-0.761,8.308,0.001,0.966,False
Subject44,0.9386709999999999,DP,0.499,2.124,0.004,0.958,False
Subject44,0.955622,CP,-0.056,0.233,0.0,0.935,False
Subject44,0.955622,ERP,-0.03,2.8,0.006,0.932,False
Subject44,0.955622,LRP,0.287,-0.02,0.0,0.107,True
Subject44,0.955622,DP,0.351,2.629,0.009,0.939,False
Subject44,1.065605,CP,-0.053,0.321,0.0,0.914,False
Subject44,1.065605,ERP,-0.017,1.106,0.0,0.977,False
Subject44,1.065605,LRP,-0.496,4.879,0.001,0.993,False
Subject44,1.065605,DP,0.392,2.096,0.007,0.949,False
Subject44,1.26194,CP,-0.027,0.04,0.0,0.338,False
Subject44,1.26194,ERP,0.01,1.228,0.001,0.905,False
Subject44,1.26194,LRP,-1.6,8.606,0.002,0.973,False
Subject44,1.26194,DP,0.542,1.72,0.005,0.962,False
Subject44,1.268325,CP,-0.042,0.154,0.0,0.908,False
Subject44,1.268325,ERP,-0.029,1.352,0.003,0.865,False
Subject44,1.268325,LRP,-1.245,6.473,0.002,0.945,False
Subject44,1.268325,DP,0.455,1.698,0.004,0.96,False
Subject44,1.2995079999999999,CP,-0.063,0.283,0.0,0.917,False
Subject44,1.2995079999999999,ERP,0.055,2.548,0.004,0.935,False
Subject44,1.2995079999999999,LRP,-0.815,7.253,0.001,0.948,False
Subject44,1.2995079999999999,DP,0.613,1.773,0.005,0.961,False
Subject44,1.2997670000000001,CP,-0.051,0.111,0.0,0.869,False
Subject44,1.2997670000000001,ERP,0.078,1.922,0.005,0.883,False
Subject44,1.2997670000000001,LRP,-0.998,8.504,0.002,0.937,False
Subject44,1.2997670000000001,DP,0.721,1.634,0.005,0.963,False
Subject44,1.325106,CP,-0.055,0.122,0.0,0.622,False
Subject44,1.325106,ERP,0.128,2.929,0.006,0.935,False
Subject44,1.325106,LRP,0.168,0.049,0.0,0.858,True
Subject44,1.325106,DP,0.689,1.757,0.006,0.956,False
Subject45,0.744043,CP,-0.053,0.197,0.0,0.973,False
Subject45,0.744043,ERP,0.236,2.234,0.006,0.891,False
Subject45,0.744043,LRP,0.061,4.967,0.0,0.946,False
Subject45,0.744043,DP,0.483,1.867,0.007,0.929,False
Subject45,0.793852,CP,-0.015,0.196,0.0,0.847,False
Subject45,0.793852,ERP,0.044,1.564,0.002,0.931,False
Subject45,0.793852,LRP,-0.36,4.511,0.001,0.967,False
Subject45,0.793852,DP,0.158,2.622,0.003,0.977,False
Subject45,0.821154,CP,-0.015,-0.01,0.0,0.213,False
Subject45,0.821154,ERP,0.051,2.088,0.004,0.905,False
Subject45,0.821154,LRP,-0.217,4.001,0.0,0.96,False
Subject45,0.821154,DP,0.355,1.982,0.008,0.925,False
Subject45,0.8215600000000001,CP,-0.029,0.236,0.0,0.955,False
Subject45,0.8215600000000001,ERP,0.009,1.166,0.001,0.958,False
Subject45,0.8215600000000001,LRP,-0.778,4.516,0.0,0.998,False
Subject45,0.8215600000000001,DP,0.327,1.667,0.004,0.963,False
Subject45,1.145714,CP,-0.063,0.073,0.0,0.868,False
Subject45,1.145714,ERP,0.223,1.824,0.003,0.918,False
Subject45,1.145714,LRP,0.025,4.972,0.001,0.957,False
Subject45,1.145714,DP,0.675,1.2,0.009,0.918,False
Subject45,1.1560190000000001,CP,-0.066,0.175,0.0,0.957,False
Subject45,1.1560190000000001,ERP,-0.0,1.616,0.006,0.876,False
Subject45,1.1560190000000001,LRP,-0.714,5.0,0.001,0.936,False
Subject45,1.1560190000000001,DP,0.409,1.296,0.005,0.937,False
Subject45,1.2185540000000001,CP,-0.064,0.251,0.0,0.945,False
Subject45,1.2185540000000001,ERP,-0.05,1.284,0.002,0.866,False
Subject45,1.2185540000000001,LRP,-1.037,5.946,0.0,0.997,False
Subject45,1.2185540000000001,DP,0.479,1.367,0.005,0.945,False
Subject45,1.2238639999999998,CP,-0.055,0.123,0.0,0.933,False
Subject45,1.2238639999999998,ERP,0.08,2.043,0.007,0.888,False
Subject45,1.2238639999999998,LRP,0.181,0.042,0.0,0.54,True
Subject45,1.2238639999999998,DP,0.498,1.343,0.005,0.931,False
Subject45,1.409461,CP,-0.067,0.265,0.0,0.989,False
Subject45,1.409461,ERP,0.085,1.39,0.0,0.931,False
Subject45,1.409461,LRP,0.314,6.664,0.001,0.986,False
Subject45,1.409461,DP,0.763,1.984,0.001,0.99,False
Subject46,0.6507430000000001,CP,-0.04,0.501,0.0,0.944,False
Subject46,0.6507430000000001,ERP,0.05,1.395,0.0,0.964,False
Subject46,0.6507430000000001,LRP,-0.196,6.396,0.0,0.999,False
Subject46,0.6507430000000001,DP,0.616,3.332,0.003,0.986,False
Subject46,0.684888,CP,-0.026,0.218,0.0,0.976,False
Subject46,0.684888,ERP,0.04,2.086,0.004,0.906,False
Subject46,0.684888,LRP,-1.04,7.157,0.0,0.994,False
Subject46,0.684888,DP,0.148,3.593,0.009,0.964,False
Subject46,0.724985,CP,-0.029,0.125,0.0,0.779,False
Subject46,0.724985,ERP,0.036,2.249,0.007,0.868,False
Subject46,0.724985,LRP,-0.425,5.224,0.0,0.993,False
Subject46,0.724985,DP,0.333,3.004,0.001,0.995,False
Subject46,0.748912,CP,-0.036,0.267,0.0,0.969,False
Subject46,0.748912,ERP,0.133,2.103,0.001,0.936,False
Subject46,0.748912,LRP,-0.14,6.111,0.0,0.997,False
Subject46,0.748912,DP,0.494,3.692,0.003,0.986,False
Subject46,1.018667,CP,-0.033,0.235,0.0,0.922,False
Subject46,1.018667,ERP,-0.034,1.383,0.002,0.879,False
Subject46,1.018667,LRP,-1.661,8.236,0.0,0.995,False
Subject46,1.018667,DP,0.154,3.297,0.005,0.98,False
Subject46,1.0261770000000001,CP,-0.039,0.077,0.0,0.5,False
Subject46,1.0261770000000001,ERP,0.236,3.114,0.004,0.897,False
Subject46,1.0261770000000001,LRP,0.035,7.441,0.0,0.993,False
Subject46,1.0261770000000001,DP,0.778,3.486,0.003,0.983,False
Subject46,1.097383,CP,-0.029,0.06,0.0,0.691,False
Subject46,1.097383,ERP,0.032,2.232,0.006,0.891,False
Subject46,1.097383,LRP,-0.697,6.037,0.0,0.994,False
Subject46,1.097383,DP,0.557,2.4,0.002,0.987,False
Subject46,1.123497,CP,-0.033,0.161,0.0,0.897,False
Subject46,1.123497,ERP,0.085,1.417,0.0,0.948,False
Subject46,1.123497,LRP,-0.305,7.363,0.001,0.995,False
Subject46,1.123497,DP,0.789,2.931,0.004,0.983,False
Subject46,1.154773,CP,-0.055,0.229,0.0,0.873,False
Subject46,1.154773,ERP,0.179,1.936,0.001,0.902,False
Subject46,1.154773,LRP,0.237,6.672,0.0,0.998,False
Subject46,1.154773,DP,0.895,3.251,0.005,0.978,False
